,State,Date,Case,Population,Case_1m,Daily_Case,Daily_Case_1m,Daily_Case_1m_sm,Daily_Case_1m_Change,Daily_Case_1m_RoC,retail,grocery,parks,transit,workplace,residential,location_name,location_id,peak_bed_day_mean,peak_bed_day_lower,peak_bed_day_upper,peak_icu_bed_day_mean,peak_icu_bed_day_lower,peak_icu_bed_day_upper,peak_vent_day_mean,peak_vent_day_lower,peak_vent_day_upper,all_bed_capacity,icu_bed_capacity,all_bed_usage,icu_bed_usage,available_all_nbr,available_icu_nbr,travel_limit_start_date,travel_limit_end_date,stay_home_start_date,stay_home_end_date,educational_fac_start_date,educational_fac_end_date,any_gathering_restrict_start_date,any_gathering_restrict_end_date,any_business_start_date,any_business_end_date,all_non-ess_business_start_date,all_non-ess_business_end_date,stay_home_days,non_essential_closed_days
3662,Missouri,2020-03-18,21,6137428.0,3.4216287343818945,7,1.1405429114606314,1.8465932852219746,0.9776082098233984,0.08994475593090724,-3.2738095238095237,27.246376811594203,21.384615384615383,-1.2580645161290323,-16.03846153846154,7.2439024390243905,Missouri,548,2020-05-06,2020-04-25,2020-12-27,2020-05-06,2020-04-30,2020-12-27,2020-05-04,2020-04-30,2020-12-27,21575.0,1586.0,13642.0,1027.0,7933.0,559.0,,,2020-04-06,2020-05-15,2020-03-23,,2020-03-23,2020-05-04,2020-03-23,2020-06-16,,,39,
3663,Missouri,2020-03-19,42,6137428.0,6.843257468763789,21,3.4216287343818945,3.5302518688067166,1.683658583584742,0.14212175121138165,-14.702380952380953,19.397260273972602,6.714285714285714,-5.129032258064516,-20.432692307692307,11.153846153846153,Missouri,548,2020-05-06,2020-04-25,2020-12-27,2020-05-06,2020-04-30,2020-12-27,2020-05-04,2020-04-30,2020-12-27,21575.0,1586.0,13642.0,1027.0,7933.0,559.0,,,2020-04-06,2020-05-15,2020-03-23,,2020-03-23,2020-05-04,2020-03-23,2020-06-16,,,39,
3664,Missouri,2020-03-20,79,6137428.0,12.87184142934141,37,6.028583960577623,3.6931865704439493,0.16293470163723267,0.01204225192680042,-15.989010989010989,22.974025974025974,1.4615384615384615,-4.709677419354839,-12.568627450980392,11.38888888888889,Missouri,548,2020-05-06,2020-04-25,2020-12-27,2020-05-06,2020-04-30,2020-12-27,2020-05-04,2020-04-30,2020-12-27,21575.0,1586.0,13642.0,1027.0,7933.0,559.0,,,2020-04-06,2020-05-15,2020-03-23,,2020-03-23,2020-05-04,2020-03-23,2020-06-16,,,39,
3665,Missouri,2020-03-21,89,6137428.0,14.501188445713742,10,1.6293470163723305,4.344925376992881,0.651738806548932,0.04759584653258704,-25.586206896551722,18.506666666666668,23.466666666666665,-6.2,-11.594202898550725,9.117647058823529,Missouri,548,2020-05-06,2020-04-25,2020-12-27,2020-05-06,2020-04-30,2020-12-27,2020-05-04,2020-04-30,2020-12-27,21575.0,1586.0,13642.0,1027.0,7933.0,559.0,,,2020-04-06,2020-05-15,2020-03-23,,2020-03-23,2020-05-04,2020-03-23,2020-06-16,,,39,
3666,Missouri,2020-03-22,122,6137428.0,19.878033599742434,33,5.376845154028691,7.929488813012008,3.5845634360191267,0.2498837283439781,-31.536585365853657,2.3,-36.9,-16.766666666666666,-22.191176470588236,9.642857142857142,Missouri,548,2020-05-06,2020-04-25,2020-12-27,2020-05-06,2020-04-30,2020-12-27,2020-05-04,2020-04-30,2020-12-27,21575.0,1586.0,13642.0,1027.0,7933.0,559.0,,,2020-04-06,2020-05-15,2020-03-23,,2020-03-23,2020-05-04,2020-03-23,2020-06-16,,,39,
3667,Missouri,2020-03-23,225,6137428.0,36.66030786837744,103,16.782274268635003,10.970936576907024,3.0414477638950155,0.16963382479079597,-27.764705882352942,4.191780821917808,0.0,-15.4,-23.83653846153846,12.605263157894736,Missouri,548,2020-05-06,2020-04-25,2020-12-27,2020-05-06,2020-04-30,2020-12-27,2020-05-04,2020-04-30,2020-12-27,21575.0,1586.0,13642.0,1027.0,7933.0,559.0,,,2020-04-06,2020-05-15,2020-03-23,,2020-03-23,2020-05-04,2020-03-23,2020-06-16,,,39,
3668,Missouri,2020-03-24,291,6137428.0,47.413998176434816,66,10.753690308057381,14.121007475226866,3.150070898319843,0.15021126437379378,-34.28735632183908,-6.363636363636363,-18.357142857142858,-15.933333333333334,-31.19811320754717,16.44736842105263,Missouri,548,2020-05-06,2020-04-25,2020-12-27,2020-05-06,2020-04-30,2020-12-27,2020-05-04,2020-04-30,2020-12-27,21575.0,1586.0,13642.0,1027.0,7933.0,559.0,,,2020-04-06,2020-05-15,2020-03-23,,2020-03-23,2020-05-04,2020-03-23,2020-06-16,,,39,
3669,Missouri,2020-03-25,382,6137428.0,62.241056025423035,91,14.827057848988208,19.11767165876868,4.996664183541812,0.20714989573605347,-22.761904761904763,0.972972972972973,66.45454545454545,-13.03225806451613,-30.704761904761906,13.078947368421053,Missouri,548,2020-05-06,2020-04-25,2020-12-27,2020-05-06,2020-04-30,2020-12-27,2020-05-04,2020-04-30,2020-12-27,21575.0,1586.0,13642.0,1027.0,7933.0,559.0,,,2020-04-06,2020-05-15,2020-03-23,,2020-03-23,2020-05-04,2020-03-23,2020-06-16,,,39,
3670,Missouri,2020-03-26,577,6137428.0,94.01332284468347,195,31.772266819260444,24.60313994722219,5.485468288453511,0.18838966084712966,-26.953488372093023,-4.27027027027027,51.90909090909091,-14.903225806451612,-32.22641509433962,14.68421052631579,Missouri,548,2020-05-06,2020-04-25,2020-12-27,2020-05-06,2020-04-30,2020-12-27,2020-05-04,2020-04-30,2020-12-27,21575.0,1586.0,13642.0,1027.0,7933.0,559.0,,,2020-04-06,2020-05-15,2020-03-23,,2020-03-23,2020-05-04,2020-03-23,2020-06-16,,,39,
3671,Missouri,2020-03-27,744,6137428.0,121.22341801810138,167,27.21009517341792,26.178175396382112,1.5750354491599232,0.045517125080620356,-28.813186813186814,-2.5180722891566263,33.166666666666664,-16.93548387096774,-24.41176470588235,15.942857142857143,Missouri,548,2020-05-06,2020-04-25,2020-12-27,2020-05-06,2020-04-30,2020-12-27,2020-05-04,2020-04-30,2020-12-27,21575.0,1586.0,13642.0,1027.0,7933.0,559.0,,,2020-04-06,2020-05-15,2020-03-23,,2020-03-23,2020-05-04,2020-03-23,2020-06-16,,,39,
3672,Missouri,2020-03-28,864,6137428.0,140.77558221456937,120,19.552164196467967,19.389229494830733,-6.788945901551379,-0.18765307612031443,-35.08045977011494,-5.2,24.733333333333334,-21.833333333333332,-21.91304347826087,12.625,Missouri,548,2020-05-06,2020-04-25,2020-12-27,2020-05-06,2020-04-30,2020-12-27,2020-05-04,2020-04-30,2020-12-27,21575.0,1586.0,13642.0,1027.0,7933.0,559.0,,,2020-04-06,2020-05-15,2020-03-23,,2020-03-23,2020-05-04,2020-03-23,2020-06-16,,,39,
3673,Missouri,2020-03-29,934,6137428.0,152.18101132917567,70,11.405429114606314,29.599804130764003,10.21057463593327,0.34742573423808903,-25.82716049382716,-4.71830985915493,73.0,-23.70967741935484,-25.764705882352942,9.384615384615385,Missouri,548,2020-05-06,2020-04-25,2020-12-27,2020-05-06,2020-04-30,2020-12-27,2020-05-04,2020-04-30,2020-12-27,21575.0,1586.0,13642.0,1027.0,7933.0,559.0,,,2020-04-06,2020-05-15,2020-03-23,,2020-03-23,2020-05-04,2020-03-23,2020-06-16,,,39,
3674,Missouri,2020-03-30,1289,6137428.0,210.02283041039342,355,57.84181908121773,37.257735107713955,7.657930976949952,0.1933830518873884,-28.214285714285715,-7.328947368421052,32.833333333333336,-19.2,-30.528846153846153,14.378378378378379,Missouri,548,2020-05-06,2020-04-25,2020-12-27,2020-05-06,2020-04-30,2020-12-27,2020-05-04,2020-04-30,2020-12-27,21575.0,1586.0,13642.0,1027.0,7933.0,559.0,,,2020-04-06,2020-05-15,2020-03-23,,2020-03-23,2020-05-04,2020-03-23,2020-06-16,,,39,
3675,Missouri,2020-03-31,1550,6137428.0,252.5487875377112,261,42.52595712731783,47.196751907585174,9.939016799871219,0.21031513205652672,-25.195402298850574,-0.9078947368421053,32.18181818181818,-16.2,-34.028301886792455,15.342105263157896,Missouri,548,2020-05-06,2020-04-25,2020-12-27,2020-05-06,2020-04-30,2020-12-27,2020-05-04,2020-04-30,2020-12-27,21575.0,1586.0,13642.0,1027.0,7933.0,559.0,,,2020-04-06,2020-05-15,2020-03-23,,2020-03-23,2020-05-04,2020-03-23,2020-06-16,,,39,
3676,Missouri,2020-04-01,1803,6137428.0,293.7712670519312,253,41.22247951421996,38.778458989661466,-8.418292917923708,-0.14718131077662316,-17.04705882352941,7.23943661971831,56.2,-14.548387096774194,-33.89523809523809,12.921052631578947,Missouri,548,2020-05-06,2020-04-25,2020-12-27,2020-05-06,2020-04-30,2020-12-27,2020-05-04,2020-04-30,2020-12-27,21575.0,1586.0,13642.0,1027.0,7933.0,559.0,,,2020-04-06,2020-05-15,2020-03-23,,2020-03-23,2020-05-04,2020-03-23,2020-06-16,,,39,
3677,Missouri,2020-04-02,2003,6137428.0,326.3582073793778,200,32.58694032744661,31.174839579923923,-7.603619409737544,-0.15588068108812378,-26.53488372093023,2.364864864864865,19.615384615384617,-18.818181818181817,-35.160377358490564,15.675675675675675,Missouri,548,2020-05-06,2020-04-25,2020-12-27,2020-05-06,2020-04-30,2020-12-27,2020-05-04,2020-04-30,2020-12-27,21575.0,1586.0,13642.0,1027.0,7933.0,559.0,,,2020-04-06,2020-05-15,2020-03-23,,2020-03-23,2020-05-04,2020-03-23,2020-06-16,,,39,
3678,Missouri,2020-04-03,2124,6137428.0,346.07330627748297,121,19.7150988981052,36.33443846510297,5.159598885179047,0.1253095078892492,-27.615384615384617,9.283950617283951,-7.75,-19.387096774193548,-28.03921568627451,17.352941176470587,Missouri,548,2020-05-06,2020-04-25,2020-12-27,2020-05-06,2020-04-30,2020-12-27,2020-05-04,2020-04-30,2020-12-27,21575.0,1586.0,13642.0,1027.0,7933.0,559.0,,,2020-04-06,2020-05-15,2020-03-23,,2020-03-23,2020-05-04,2020-03-23,2020-06-16,,,39,
3679,Missouri,2020-04-04,2472,6137428.0,402.7745824472401,348,56.70127616975711,30.68603547501223,-5.648402990090741,-0.12190507055232504,-38.81609195402299,9.342105263157896,-22.5,-27.166666666666668,-24.214285714285715,13.5625,Missouri,548,2020-05-06,2020-04-25,2020-12-27,2020-05-06,2020-04-30,2020-12-27,2020-05-04,2020-04-30,2020-12-27,21575.0,1586.0,13642.0,1027.0,7933.0,559.0,,,2020-04-06,2020-05-15,2020-03-23,,2020-03-23,2020-05-04,2020-03-23,2020-06-16,,,39,
3680,Missouri,2020-04-05,2568,6137428.0,418.4163138044145,96,15.641731357174374,49.206279894444386,18.520244419432156,0.45519904319029963,-34.123456790123456,2.3857142857142857,6.3125,-27.870967741935484,-28.492537313432837,10.384615384615385,Missouri,548,2020-05-06,2020-04-25,2020-12-27,2020-05-06,2020-04-30,2020-12-27,2020-05-04,2020-04-30,2020-12-27,21575.0,1586.0,13642.0,1027.0,7933.0,559.0,,,2020-04-06,2020-05-15,2020-03-23,,2020-03-23,2020-05-04,2020-03-23,2020-06-16,,,39,
3681,Missouri,2020-04-06,3030,6137428.0,493.69214596081616,462,75.27583215640168,46.43638996661142,-2.7698899278329634,-0.046783718429383635,-43.44117647058823,-13.0,3.6923076923076925,-24.806451612903224,-34.07692307692308,16.194444444444443,Missouri,548,2020-05-06,2020-04-25,2020-12-27,2020-05-06,2020-04-30,2020-12-27,2020-05-04,2020-04-30,2020-12-27,21575.0,1586.0,13642.0,1027.0,7933.0,559.0,,,2020-04-06,2020-05-15,2020-03-23,,2020-03-23,2020-05-04,2020-03-23,2020-06-16,,,39,
3682,Missouri,2020-04-07,3327,6137428.0,542.0837523470743,297,48.39160638625822,51.21580788130359,4.779417914692168,0.08468681142645268,-37.77142857142857,-9.10344827586207,42.36363636363637,-18.129032258064516,-37.556603773584904,16.027027027027028,Missouri,548,2020-05-06,2020-04-25,2020-12-27,2020-05-06,2020-04-30,2020-12-27,2020-05-04,2020-04-30,2020-12-27,21575.0,1586.0,13642.0,1027.0,7933.0,559.0,,,2020-04-06,2020-05-15,2020-03-23,,2020-03-23,2020-05-04,2020-03-23,2020-06-16,,,39,
3683,Missouri,2020-04-08,3511,6137428.0,572.0637374483252,184,29.979985101250882,39.32157466178558,-11.894233219518007,-0.19430002855766804,-32.9375,-4.214285714285714,49.9,-16.903225806451612,-37.35849056603774,13.973684210526315,Missouri,548,2020-05-06,2020-04-25,2020-12-27,2020-05-06,2020-04-30,2020-12-27,2020-05-04,2020-04-30,2020-12-27,21575.0,1586.0,13642.0,1027.0,7933.0,559.0,,,2020-04-06,2020-05-15,2020-03-23,,2020-03-23,2020-05-04,2020-03-23,2020-06-16,,,39,
3684,Missouri,2020-04-09,3754,6137428.0,611.6568699461728,243,39.593132497847634,44.644108248601846,5.322533586816263,0.10791491600409442,-35.5,-4.714285714285714,7.615384615384615,-20.303030303030305,-38.44859813084112,16.64864864864865,Missouri,548,2020-05-06,2020-04-25,2020-12-27,2020-05-06,2020-04-30,2020-12-27,2020-05-04,2020-04-30,2020-12-27,21575.0,1586.0,13642.0,1027.0,7933.0,559.0,,,2020-04-06,2020-05-15,2020-03-23,,2020-03-23,2020-05-04,2020-03-23,2020-06-16,,,39,
3685,Missouri,2020-04-10,4149,6137428.0,676.0160770928799,395,64.35920714670705,48.011425415771335,3.367317167169489,0.06162269410363462,-30.121951219512194,0.030303030303030304,26.384615384615383,-22.35483870967742,-36.754901960784316,18.032258064516128,Missouri,548,2020-05-06,2020-04-25,2020-12-27,2020-05-06,2020-04-30,2020-12-27,2020-05-04,2020-04-30,2020-12-27,21575.0,1586.0,13642.0,1027.0,7933.0,559.0,,,2020-04-06,2020-05-15,2020-03-23,,2020-03-23,2020-05-04,2020-03-23,2020-06-16,,,39,
3686,Missouri,2020-04-11,4395,6137428.0,716.0980136956393,246,40.08193660275933,42.36302242568059,-5.648402990090744,-0.09736707811622115,-40.54761904761905,1.8333333333333333,9.733333333333333,-29.35483870967742,-26.014084507042252,12.466666666666667,Missouri,548,2020-05-06,2020-04-25,2020-12-27,2020-05-06,2020-04-30,2020-12-27,2020-05-04,2020-04-30,2020-12-27,21575.0,1586.0,13642.0,1027.0,7933.0,559.0,,,2020-04-06,2020-05-15,2020-03-23,,2020-03-23,2020-05-04,2020-03-23,2020-06-16,,,39,
3687,Missouri,2020-04-12,4534,6137428.0,738.7459372232147,139,22.647923527575397,30.68603547501223,-11.676986950668361,-0.22300062925591502,-58.03030303030303,-37.241379310344826,-27.88235294117647,-40.121212121212125,-35.544117647058826,11.846153846153847,Missouri,548,2020-05-06,2020-04-25,2020-12-27,2020-05-06,2020-04-30,2020-12-27,2020-05-04,2020-04-30,2020-12-27,21575.0,1586.0,13642.0,1027.0,7933.0,559.0,,,2020-04-06,2020-05-15,2020-03-23,,2020-03-23,2020-05-04,2020-03-23,2020-06-16,,,39,
3688,Missouri,2020-04-13,4714,6137428.0,768.0741835179167,180,29.32824629470195,26.341110098019346,-4.344925376992883,-0.10679156438482107,-36.0,-11.6875,-17.4,-23.4375,-34.04807692307692,16.583333333333332,Missouri,548,2020-05-06,2020-04-25,2020-12-27,2020-05-06,2020-04-30,2020-12-27,2020-05-04,2020-04-30,2020-12-27,21575.0,1586.0,13642.0,1027.0,7933.0,559.0,,,2020-04-06,2020-05-15,2020-03-23,,2020-03-23,2020-05-04,2020-03-23,2020-06-16,,,39,
3689,Missouri,2020-04-14,4880,6137428.0,795.1213439896973,166,27.047160471780685,25.58074815704559,-0.7603619409737554,-0.020922914542866333,-33.0,-10.125,-1.5,-18.181818181818183,-35.666666666666664,16.657894736842106,Missouri,548,2020-05-06,2020-04-25,2020-12-27,2020-05-06,2020-04-30,2020-12-27,2020-05-04,2020-04-30,2020-12-27,21575.0,1586.0,13642.0,1027.0,7933.0,559.0,,,2020-04-06,2020-05-15,2020-03-23,,2020-03-23,2020-05-04,2020-03-23,2020-06-16,,,39,
3690,Missouri,2020-04-15,5005,6137428.0,815.4881816943515,125,20.366837704654134,32.261070924172145,6.680322767126555,0.18775104833774378,-16.0625,1.9333333333333333,16.166666666666668,-13.34375,-34.43396226415094,13.342105263157896,Missouri,548,2020-05-06,2020-04-25,2020-12-27,2020-05-06,2020-04-30,2020-12-27,2020-05-04,2020-04-30,2020-12-27,21575.0,1586.0,13642.0,1027.0,7933.0,559.0,,,2020-04-06,2020-05-15,2020-03-23,,2020-03-23,2020-05-04,2020-03-23,2020-06-16,,,39,
3691,Missouri,2020-04-16,5308,6137428.0,864.8573962904331,303,49.36921459608161,34.75940301594306,2.498332091770912,0.05911662996552074,-25.0,-2.193548387096774,-1.3846153846153846,-17.71875,-35.41509433962264,15.945945945945946,Missouri,548,2020-05-06,2020-04-25,2020-12-27,2020-05-06,2020-04-30,2020-12-27,2020-05-04,2020-04-30,2020-12-27,21575.0,1586.0,13642.0,1027.0,7933.0,559.0,,,2020-04-06,2020-05-15,2020-03-23,,2020-03-23,2020-05-04,2020-03-23,2020-06-16,,,39,
3692,Missouri,2020-04-17,5520,6137428.0,899.3995530375264,212,34.54215674709341,38.452589586387,3.6931865704439417,0.08251197115226154,-27.146341463414632,-6.628571428571429,-7.769230769230769,-19.333333333333332,-28.34313725490196,17.542857142857144,Missouri,548,2020-05-06,2020-04-25,2020-12-27,2020-05-06,2020-04-30,2020-12-27,2020-05-04,2020-04-30,2020-12-27,21575.0,1586.0,13642.0,1027.0,7933.0,559.0,,,2020-04-06,2020-05-15,2020-03-23,,2020-03-23,2020-05-04,2020-03-23,2020-06-16,,,39,
3693,Missouri,2020-04-18,5713,6137428.0,930.8459504535125,193,31.44639741598598,31.120528012711514,-7.332061573675485,-0.15132445213486515,-28.80952380952381,-2.933333333333333,49.61538461538461,-18.933333333333334,-19.594202898550726,10.375,Missouri,548,2020-05-06,2020-04-25,2020-12-27,2020-05-06,2020-04-30,2020-12-27,2020-05-04,2020-04-30,2020-12-27,21575.0,1586.0,13642.0,1027.0,7933.0,559.0,,,2020-04-06,2020-05-15,2020-03-23,,2020-03-23,2020-05-04,2020-03-23,2020-06-16,,,39,
3694,Missouri,2020-04-19,5881,6137428.0,958.2189803285676,168,27.373029875055156,28.404949652090963,-2.715578360620551,-0.0660394817834316,-25.9375,-7.555555555555555,34.583333333333336,-24.6,-26.253731343283583,8.461538461538462,Missouri,548,2020-05-06,2020-04-25,2020-12-27,2020-05-06,2020-04-30,2020-12-27,2020-05-04,2020-04-30,2020-12-27,21575.0,1586.0,13642.0,1027.0,7933.0,559.0,,,2020-04-06,2020-05-15,2020-03-23,,2020-03-23,2020-05-04,2020-03-23,2020-06-16,,,39,
3695,Missouri,2020-04-20,6043,6137428.0,984.6144019937993,162,26.395421665231755,28.73081905536543,0.3258694032744671,0.00848508867285353,-24.09375,-5.645161290322581,23.0,-16.967741935483872,-32.26923076923077,13.891891891891891,Missouri,548,2020-05-06,2020-04-25,2020-12-27,2020-05-06,2020-04-30,2020-12-27,2020-05-04,2020-04-30,2020-12-27,21575.0,1586.0,13642.0,1027.0,7933.0,559.0,,,2020-04-06,2020-05-15,2020-03-23,,2020-03-23,2020-05-04,2020-03-23,2020-06-16,,,39,
3696,Missouri,2020-04-21,6242,6137428.0,1017.0384076196087,199,32.42400562580937,29.97998510125088,1.249166045885449,0.03225250785685103,-21.41176470588235,-3.7096774193548385,54.54545454545455,-12.53125,-35.113207547169814,13.894736842105264,Missouri,548,2020-05-06,2020-04-25,2020-12-27,2020-05-06,2020-04-30,2020-12-27,2020-05-04,2020-04-30,2020-12-27,21575.0,1586.0,13642.0,1027.0,7933.0,559.0,,,2020-04-06,2020-05-15,2020-03-23,,2020-03-23,2020-05-04,2020-03-23,2020-06-16,,,39,
3697,Missouri,2020-04-22,6433,6137428.0,1048.1589356323202,191,31.120528012711517,35.682699658554036,5.702714557303157,0.14263923667957376,-24.1875,-3.5,4.166666666666667,-12.8125,-34.59047619047619,14.736842105263158,Missouri,548,2020-05-06,2020-04-25,2020-12-27,2020-05-06,2020-04-30,2020-12-27,2020-05-04,2020-04-30,2020-12-27,21575.0,1586.0,13642.0,1027.0,7933.0,559.0,,,2020-04-06,2020-05-15,2020-03-23,,2020-03-23,2020-05-04,2020-03-23,2020-06-16,,,39,
3698,Missouri,2020-04-23,6700,6137428.0,1091.6625009694615,267,43.503565337141225,38.07240861590012,2.3897089573460875,0.052311027483215235,-25.771428571428572,-3.5161290322580645,17.307692307692307,-14.9375,-35.076190476190476,15.891891891891891,Missouri,548,2020-05-06,2020-04-25,2020-12-27,2020-05-06,2020-04-30,2020-12-27,2020-05-04,2020-04-30,2020-12-27,21575.0,1586.0,13642.0,1027.0,7933.0,559.0,,,2020-04-06,2020-05-15,2020-03-23,,2020-03-23,2020-05-04,2020-03-23,2020-06-16,,,39,
3699,Missouri,2020-04-24,6943,6137428.0,1131.255633467309,243,39.593132497847634,36.66030786837744,-1.412100747522686,-0.02937445383287137,-23.390243902439025,-5.0,16.75,-16.484848484848484,-27.45098039215686,15.742857142857142,Missouri,548,2020-05-06,2020-04-25,2020-12-27,2020-05-06,2020-04-30,2020-12-27,2020-05-04,2020-04-30,2020-12-27,21575.0,1586.0,13642.0,1027.0,7933.0,559.0,,,2020-04-06,2020-05-15,2020-03-23,,2020-03-23,2020-05-04,2020-03-23,2020-06-16,,,39,
3700,Missouri,2020-04-25,7108,6137428.0,1158.1398592374526,165,26.884225770143455,31.22915114713634,-5.4311567212410985,-0.11639779009949257,-30.166666666666668,-4.733333333333333,11.466666666666667,-17.75862068965517,-21.34285714285714,11.25,Missouri,548,2020-05-06,2020-04-25,2020-12-27,2020-05-06,2020-04-30,2020-12-27,2020-05-04,2020-04-30,2020-12-27,21575.0,1586.0,13642.0,1027.0,7933.0,559.0,,,2020-04-06,2020-05-15,2020-03-23,,2020-03-23,2020-05-04,2020-03-23,2020-06-16,,,39,
3701,Missouri,2020-04-26,7275,6137428.0,1185.3499544108704,167,27.21009517341792,27.210095173417916,-4.019055973718423,-0.09748092943692768,-17.8125,1.6923076923076923,67.72727272727273,-16.689655172413794,-23.388059701492537,6.538461538461538,Missouri,548,2020-05-06,2020-04-25,2020-12-27,2020-05-06,2020-04-30,2020-12-27,2020-05-04,2020-04-30,2020-12-27,21575.0,1586.0,13642.0,1027.0,7933.0,559.0,,,2020-04-06,2020-05-15,2020-03-23,,2020-03-23,2020-05-04,2020-03-23,2020-06-16,,,39,
3702,Missouri,2020-04-27,7444,6137428.0,1212.885918987563,169,27.535964576692386,26.23248696359452,-0.9776082098233942,-0.026272660826779513,-19.375,-1.064516129032258,21.571428571428573,-12.67741935483871,-29.701923076923077,13.81081081081081,Missouri,548,2020-05-06,2020-04-25,2020-12-27,2020-05-06,2020-04-30,2020-12-27,2020-05-04,2020-04-30,2020-12-27,21575.0,1586.0,13642.0,1027.0,7933.0,559.0,,,2020-04-06,2020-05-15,2020-03-23,,2020-03-23,2020-05-04,2020-03-23,2020-06-16,,,39,
3703,Missouri,2020-04-28,7591,6137428.0,1236.8373201282361,147,23.95140114067326,26.395421665231755,0.16293470163723356,0.00449692293551216,-20.441176470588236,-2.806451612903226,26.818181818181817,-11.454545454545455,-33.28971962616822,8.31578947368421,Missouri,548,2020-05-06,2020-04-25,2020-12-27,2020-05-06,2020-04-30,2020-12-27,2020-05-04,2020-04-30,2020-12-27,21575.0,1586.0,13642.0,1027.0,7933.0,559.0,,,2020-04-06,2020-05-15,2020-03-23,,2020-03-23,2020-05-04,2020-03-23,2020-06-16,,,39,
3704,Missouri,2020-04-29,7761,6137428.0,1264.5362194065658,170,27.69889927832962,27.80752241275444,1.412100747522686,0.03879885663947821,-15.4375,3.1666666666666665,-2.6666666666666665,-10.35483870967742,-32.405660377358494,13.31578947368421,Missouri,548,2020-05-06,2020-04-25,2020-12-27,2020-05-06,2020-04-30,2020-12-27,2020-05-04,2020-04-30,2020-12-27,21575.0,1586.0,13642.0,1027.0,7933.0,559.0,,,2020-04-06,2020-05-15,2020-03-23,,2020-03-23,2020-05-04,2020-03-23,2020-06-16,,,39,
3705,Missouri,2020-04-30,7956,6137428.0,1296.3084862258263,195,31.772266819260444,32.532628760234196,4.725106347479755,0.12497794211148129,-12.529411764705882,7.096774193548387,58.18181818181818,-8.333333333333334,-32.61904761904762,12.54054054054054,Missouri,548,2020-05-06,2020-04-25,2020-12-27,2020-05-06,2020-04-30,2020-12-27,2020-05-04,2020-04-30,2020-12-27,21575.0,1586.0,13642.0,1027.0,7933.0,559.0,,,2020-04-06,2020-05-15,2020-03-23,,2020-03-23,2020-05-04,2020-03-23,2020-06-16,,,39,
3706,Missouri,2020-05-01,8190,6137428.0,1334.4352064089387,234,38.12672018311253,37.36635824213878,4.833729481904584,0.1136475600686095,-8.425,9.225806451612904,85.1,-3.65625,-24.745098039215687,11.583333333333334,Missouri,548,2020-05-06,2020-04-25,2020-12-27,2020-05-06,2020-04-30,2020-12-27,2020-05-04,2020-04-30,2020-12-27,21575.0,1586.0,13642.0,1027.0,7933.0,559.0,,,2020-04-06,2020-05-15,2020-03-23,,2020-03-23,2020-05-04,2020-03-23,2020-06-16,,,39,
3707,Missouri,2020-05-02,8449,6137428.0,1376.6352941329822,259,42.200087724043364,41.05954481258273,3.693186570443949,0.07797066752660668,-16.951219512195124,9.724137931034482,75.54545454545455,-7.62962962962963,-16.742857142857144,6.444444444444445,Missouri,548,2020-05-06,2020-04-25,2020-12-27,2020-05-06,2020-04-30,2020-12-27,2020-05-04,2020-04-30,2020-12-27,21575.0,1586.0,13642.0,1027.0,7933.0,559.0,,,2020-04-06,2020-05-15,2020-03-23,,2020-03-23,2020-05-04,2020-03-23,2020-06-16,,,39,
3708,Missouri,2020-05-03,8712,6137428.0,1419.4871206635744,263,42.85182653059229,43.883746307628094,2.824201495045365,0.05531192072729544,-15.53125,3.92,42.61538461538461,-13.068965517241379,-20.64179104477612,6.230769230769231,Missouri,548,2020-05-06,2020-04-25,2020-12-27,2020-05-06,2020-04-30,2020-12-27,2020-05-04,2020-04-30,2020-12-27,21575.0,1586.0,13642.0,1027.0,7933.0,559.0,,,2020-04-06,2020-05-15,2020-03-23,,2020-03-23,2020-05-04,2020-03-23,2020-06-16,,,39,
3709,Missouri,2020-05-04,8998,6137428.0,1466.086445331823,286,46.59932466824865,40.51642914045862,-3.3673171671694746,-0.062492261542935405,-16.0,-0.6666666666666666,-5.785714285714286,-14.892857142857142,-26.0,12.31578947368421,Missouri,548,2020-05-06,2020-04-25,2020-12-27,2020-05-06,2020-04-30,2020-12-27,2020-05-04,2020-04-30,2020-12-27,21575.0,1586.0,13642.0,1027.0,7933.0,559.0,,,2020-04-06,2020-05-15,2020-03-23,,2020-03-23,2020-05-04,2020-03-23,2020-06-16,,,39,
3710,Missouri,2020-05-05,9195,6137428.0,1498.184581554358,197,32.09813622253491,39.919001901122094,-0.5974272393365254,-0.011826394887797914,-4.09375,11.935483870967742,32.54545454545455,-7.833333333333333,-28.63809523809524,11.025641025641026,Missouri,548,2020-05-06,2020-04-25,2020-12-27,2020-05-06,2020-04-30,2020-12-27,2020-05-04,2020-04-30,2020-12-27,21575.0,1586.0,13642.0,1027.0,7933.0,559.0,,,2020-04-06,2020-05-15,2020-03-23,,2020-03-23,2020-05-04,2020-03-23,2020-06-16,,,39,
